created_at,username,clip_url
2015-10-03 23:50:29.314549,jef,http://dszi951biamkv.cloudfront.net/clips/videos/f946c6cb-ebe8-4817-9407-0608eb1589c2/standard.mp4
2015-10-04 14:08:42.474594,Liam,http://dszi951biamkv.cloudfront.net/clips/videos/f9992a75-090f-4472-960a-bb5312b90e01/standard.mp4
2015-10-04 14:09:40.601906,Liam,http://dszi951biamkv.cloudfront.net/clips/videos/2fd73798-1442-43fa-90fd-05165052e48f/standard.mp4
2015-10-04 14:10:02.313679,Liam,http://dszi951biamkv.cloudfront.net/clips/videos/cd5eee50-e76b-4122-b98e-4d0c5d352933/standard.mp4
2015-10-04 14:13:43.913133,Liam,http://dszi951biamkv.cloudfront.net/clips/videos/99fe0188-b1a4-4292-8179-84e2703f4cc4/standard.mp4
2015-10-04 18:37:23.072756,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/59c98800-a0f7-4629-aa0b-c8f396a98cf3/standard.mp4
2015-10-04 18:37:42.171492,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/9aaed82a-1419-4ddf-899a-2f7df0b8d442/standard.mp4
2015-10-04 18:38:24.606772,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/be6b9f5c-1105-4a83-9d65-d4b145c87ee5/standard.mp4
2015-10-04 19:09:32.743268,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/2b9c136d-902b-45ca-98fc-13fdde15811b/standard.mp4
2015-10-04 19:36:07.438587,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/7aa96fff-34a3-4dc1-97fe-21b108481f7d/standard.mp4
2015-10-04 20:31:20.421826,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/ed4240ab-1152-45ec-9a0a-c97daa2b1c11/standard.mp4
2015-10-04 20:31:28.130005,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/60195e25-3e0b-4f4e-8bee-c355e349bacf/standard.mp4
2015-10-04 20:32:03.744866,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/ea927e25-3ec7-4309-aab6-6ee9c856fa6f/standard.mp4
2015-10-04 20:32:52.169886,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/9480aa04-fb96-4759-b04a-47cf0ceb701e/standard.mp4
2015-10-04 20:33:08.078185,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/9264b012-c9c6-4084-8598-fcbbe2d2ea91/standard.mp4
2015-10-04 20:34:48.240623,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/7454472a-e459-4eb4-94a0-361d9175b53e/standard.mp4
2015-10-04 20:35:36.192977,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/903234df-de22-4248-b60b-d7b340a5c3fb/standard.mp4
2015-10-04 20:35:48.371628,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/0ecc5c4b-00bb-4e53-87c6-29de086f0c74/standard.mp4
2015-10-04 20:36:00.470006,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/0d54d149-8c5b-4712-acbd-67b741705602/standard.mp4
2015-10-04 20:36:14.398693,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/79085ed1-8431-4406-ba7a-4f5be349fcc0/standard.mp4
2015-10-04 20:36:25.619274,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/bbc37f99-8ea8-4692-9643-940b6b83d7ea/standard.mp4
2015-10-04 20:39:14.79453,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/de5b5a94-e78f-49b9-bdc3-e4463aad603b/standard.mp4
2015-10-04 23:40:06.720622,jef,http://dszi951biamkv.cloudfront.net/clips/videos/4d8b53ba-c745-416d-b783-08e75c6d61de/standard.mp4
2015-10-05 00:30:33.869864,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/4e2e65d2-28e9-43b4-88ac-e68394ea5dac/standard.mp4
2015-10-05 01:35:58.73478,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/b03354cd-1dfd-4d0b-b7fc-4efdda64d7a0/standard.mp4
2015-10-05 01:36:05.64588,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/091b1e75-78b0-4fd4-821c-8e0c0e0593a8/standard.mp4
2015-10-05 01:37:55.967528,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/a35b15d5-61bd-4211-a61a-2f8c67729de6/standard.mp4
2015-10-05 01:40:52.966919,jef,http://dszi951biamkv.cloudfront.net/clips/videos/cce4ccb9-8b84-4960-9777-afba7c61d00d/standard.mp4
2015-10-05 03:09:41.174195,jojo,http://dszi951biamkv.cloudfront.net/clips/videos/88086b5f-9dbb-4405-9508-c9080e63cca7/standard.mp4
2015-10-05 03:34:13.8616,jojo,http://dszi951biamkv.cloudfront.net/clips/videos/932de2d9-f45c-4c3f-87e6-0d518c72b85d/standard.mp4
2015-10-05 07:13:21.672166,jef,http://dszi951biamkv.cloudfront.net/clips/videos/9b4ec6f3-814b-4da2-bdec-9512e655f480/standard.mp4
2015-10-05 07:13:30.881441,jef,http://dszi951biamkv.cloudfront.net/clips/videos/c54dec66-42f0-44c6-b772-48707443309b/standard.mp4
2015-10-05 07:14:19.749484,jef,http://dszi951biamkv.cloudfront.net/clips/videos/63843974-a779-4ab6-8ab2-858694d8efb1/standard.mp4
2015-10-05 07:16:51.322047,jef,http://dszi951biamkv.cloudfront.net/clips/videos/a8222f36-d89a-42db-9961-952e4f545b08/standard.mp4
2015-10-05 07:17:21.348409,jef,http://dszi951biamkv.cloudfront.net/clips/videos/cc41ed92-d238-41a3-b7d4-5f27e544ac88/standard.mp4
2015-10-05 07:17:39.532009,jef,http://dszi951biamkv.cloudfront.net/clips/videos/e05bf5c3-abee-4cc2-9a14-4a89cb86b73e/standard.mp4
2015-10-05 07:18:39.117391,jef,http://dszi951biamkv.cloudfront.net/clips/videos/9cf65268-a0cf-48c6-ad2e-93248065c10d/standard.mp4
2015-10-05 07:19:46.578038,jef,http://dszi951biamkv.cloudfront.net/clips/videos/8707f68a-bccd-466c-95d4-67c9513aecb7/standard.mp4
2015-10-05 07:25:01.322073,jef,http://dszi951biamkv.cloudfront.net/clips/videos/3888ed88-1e24-4c64-9e5e-c8603ed05832/standard.mp4
2015-10-05 19:21:59.940007,james,http://dszi951biamkv.cloudfront.net/clips/videos/3aaa2a7d-4f22-42e7-993a-176dec9f58c1/standard.mp4
2015-10-06 05:07:35.383923,jef,http://dszi951biamkv.cloudfront.net/clips/videos/a487f9e0-e4fe-4b01-bab3-449c2a06e51c/standard.mp4
2015-10-06 13:25:52.591802,Liam,http://dszi951biamkv.cloudfront.net/clips/videos/a948754f-3ace-482a-812a-46e78ddb2aed/standard.mp4
2015-10-06 14:45:48.993696,jeremy,http://dszi951biamkv.cloudfront.net/clips/videos/c3c070c4-ddef-4cde-9195-f19dc380b779/standard.mp4
2015-10-07 00:02:18.981034,velazcod,http://dszi951biamkv.cloudfront.net/clips/videos/b1921b5f-44b1-4d05-b0fe-243249380659/standard.mp4
2015-10-07 00:02:33.176587,velazcod,http://dszi951biamkv.cloudfront.net/clips/videos/e3379af9-edd5-4845-946e-87583949c851/standard.mp4
2015-10-07 01:22:12.283315,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/2151d614-3c37-4343-a354-e6e52556a35f/standard.mp4
2015-10-07 01:22:43.801921,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/3360f390-5d86-48ec-a189-1b215966e23a/standard.mp4
2015-10-07 01:23:22.467378,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/da20b5ad-6ba2-435a-9719-98ca25705616/standard.mp4
2015-10-07 01:25:31.484519,anna,http://dszi951biamkv.cloudfront.net/clips/videos/66f7ef15-4af1-42e0-a6f7-cb30b197f89e/standard.mp4
2015-10-07 03:01:52.737459,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/6deef7a3-5b01-4523-99b2-8c7798aca31d/standard.mp4
2015-10-07 04:19:41.580581,jef,http://dszi951biamkv.cloudfront.net/clips/videos/e920c1f4-bacb-4f6e-bf27-2f9f1737ecec/standard.mp4
2015-10-07 04:40:06.571903,jef,http://dszi951biamkv.cloudfront.net/clips/videos/cbaf483d-28f3-4fe8-9635-050427293268/standard.mp4
2015-10-07 04:42:47.860576,jef,http://dszi951biamkv.cloudfront.net/clips/videos/f47d73f1-9653-4315-b533-c9c7ba454390/standard.mp4
2015-10-07 04:44:59.170923,jef,http://dszi951biamkv.cloudfront.net/clips/videos/aae143c3-cac8-490d-b093-2d6a1f11830c/standard.mp4
2015-10-07 18:14:54.025848,jef,http://dszi951biamkv.cloudfront.net/clips/videos/e613bb27-1914-4ed0-a5f9-d9206fa1139d/standard.mp4
2015-10-07 18:34:50.603583,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/dd19601c-5cde-405b-8245-371103eb3fe9/standard.mp4
2015-10-07 18:35:35.191728,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/df7cdad8-fbac-4494-9150-9211d4dc0ff4/standard.mp4
2015-10-07 20:33:04.513711,jeremy,http://dszi951biamkv.cloudfront.net/clips/videos/465c29fb-fb66-4484-a457-05909b598a56/standard.mp4
2015-10-07 20:36:46.448269,jeremy,http://dszi951biamkv.cloudfront.net/clips/videos/f11a9976-e197-4c7f-be0a-31532bbac571/standard.mp4
2015-10-08 00:29:13.018457,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/92da33ab-8ff2-4236-808d-d6304b3c8f70/standard.mp4
2015-10-08 08:12:21.939363,Liam,http://dszi951biamkv.cloudfront.net/clips/videos/077d9c61-f6c4-404a-a0ab-5038f687b8b2/standard.mp4
2015-10-08 08:12:51.085062,Liam,http://dszi951biamkv.cloudfront.net/clips/videos/fc0f912d-8646-4b28-a8a9-4c7429418536/standard.mp4
2015-10-08 15:05:21.673829,jef,http://dszi951biamkv.cloudfront.net/clips/videos/fa104738-cfed-4416-8b05-7f840f424b18/standard.mp4
2015-10-08 16:27:00.618093,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/c93a125f-7438-4fc2-8d5e-9f7a145f370c/standard.mp4
2015-10-08 20:12:48.366287,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/c120de77-5a72-4613-91f1-5faef0337d54/standard.mp4
2015-10-08 22:10:43.66972,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/ba59caa8-16b6-4237-a77e-9ca4fa26e0e6/standard.mp4
2015-10-08 22:17:12.929549,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/ec79bc0d-c4e2-4de2-a140-0de55e5f4451/standard.mp4
2015-10-08 22:17:28.509316,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/381a7399-2cc9-4d19-bef5-35b8d65e2fce/standard.mp4
2015-10-08 22:35:46.11982,jef,http://dszi951biamkv.cloudfront.net/clips/videos/277a032b-e4c3-40be-b4c8-c23d2ece3c0f/standard.mp4
2015-10-08 22:37:02.540522,jef,http://dszi951biamkv.cloudfront.net/clips/videos/dc8724a0-1304-459c-a8ad-0307d1e66c48/standard.mp4
2015-10-08 23:38:12.016506,jef,http://dszi951biamkv.cloudfront.net/clips/videos/e30d766f-6697-4c18-871b-53b3ff78cb26/standard.mp4
2015-10-08 23:39:24.828524,jef,http://dszi951biamkv.cloudfront.net/clips/videos/48363453-28b9-4005-be79-37b974b0ec13/standard.mp4
2015-10-09 01:24:31.996681,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/01969500-729c-4c16-9386-c94a9541abb2/standard.mp4
2015-10-09 01:54:07.020583,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/732f291a-f94c-4b5f-876e-c19d20bd0f28/standard.mp4
2015-10-09 02:40:18.231203,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/1860b9c0-4d40-4954-8820-f520f398a038/standard.mp4
2015-10-09 15:03:03.286674,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/5c8f6a88-46fc-4b58-929d-7bf3f1d7fa92/standard.mp4
2015-10-09 19:42:13.816505,jef,http://dszi951biamkv.cloudfront.net/clips/videos/530bfc25-1367-4405-be51-529f6008b448/standard.mp4
2015-10-10 01:14:00.326256,jojo,http://dszi951biamkv.cloudfront.net/clips/videos/f59bbca4-20e3-48f3-845b-26e8de5dcc5c/standard.mp4
2015-10-10 04:22:48.634319,jeremy,http://dszi951biamkv.cloudfront.net/clips/videos/a4e2cfb8-0577-4079-85ff-daddd21a515f/standard.mp4
2015-10-10 04:23:12.055276,jeremy,http://dszi951biamkv.cloudfront.net/clips/videos/ee3addae-e3eb-44a8-8fe3-65a2f087f0da/standard.mp4
2015-10-10 06:04:33.83984,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/420c1a0b-d146-477e-bd28-debd0e801024/standard.mp4
2015-10-10 17:27:18.336938,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/b6b83fb5-3bd4-4c0d-b7f2-b00202058608/standard.mp4
2015-10-10 19:29:51.714588,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/bb94abe0-3ca1-4d46-91c8-247df1a865b5/standard.mp4
2015-10-10 19:48:57.696061,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/41fa40f9-e5e1-4573-9130-3a367cdfea4f/standard.mp4
2015-10-11 01:45:23.677561,jef,http://dszi951biamkv.cloudfront.net/clips/videos/c6027b1e-3e93-44a3-80ca-525d67226a4c/standard.mp4
2015-10-11 02:22:08.351949,jef,http://dszi951biamkv.cloudfront.net/clips/videos/bbdacec3-46c0-4355-98d1-fee02ad1ada0/standard.mp4
2015-10-11 02:33:18.857835,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/ed163155-5fa5-4758-b115-02554a9b5072/standard.mp4
2015-10-11 03:08:07.296437,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/ddcc84f9-9014-428b-bb7d-c023490e5c38/standard.mp4
2015-10-11 04:18:47.458593,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/637d492e-94bf-4268-b018-07009af23286/standard.mp4
2015-10-11 04:22:00.594764,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/1d79251c-f751-41d2-9119-71b0e54cc17f/standard.mp4
2015-10-11 05:24:03.896017,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/8592e1ba-b015-4b4f-8656-7897c294ec54/standard.mp4
2015-10-11 10:45:37.568199,Liam,http://dszi951biamkv.cloudfront.net/clips/videos/0d1adbc9-d623-4598-bc65-74c148fd29cb/standard.mp4
2015-10-11 10:46:18.461656,Liam,http://dszi951biamkv.cloudfront.net/clips/videos/f67a5160-12c9-4e13-888b-41389c992592/standard.mp4
2015-10-11 10:47:14.922632,Liam,http://dszi951biamkv.cloudfront.net/clips/videos/4a81b95a-f8ae-4406-81ad-7b7782ef35fc/standard.mp4
2015-10-11 10:47:58.951711,Liam,http://dszi951biamkv.cloudfront.net/clips/videos/9133babb-070f-4869-b020-1aedfe3f60c1/standard.mp4
2015-10-11 11:25:56.328282,Liam,http://dszi951biamkv.cloudfront.net/clips/videos/45013958-84aa-4fd6-ad7f-f3fe3907eda0/standard.mp4
2015-10-11 11:26:54.751685,Liam,http://dszi951biamkv.cloudfront.net/clips/videos/d82c7948-3125-4db2-9f96-8051b2e5e0b5/standard.mp4
2015-10-11 11:27:12.644133,Liam,http://dszi951biamkv.cloudfront.net/clips/videos/4adbbb6f-9784-43ae-928c-1b95730524e6/standard.mp4
2015-10-11 12:30:22.334819,Liam,http://dszi951biamkv.cloudfront.net/clips/videos/95845c87-c9fc-4a64-a80d-36e2964e4170/standard.mp4
2015-10-11 15:45:48.324331,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/b3e91cb4-67f0-4104-a02a-0b1918b3f659/standard.mp4
2015-10-11 17:42:01.981346,jef,http://dszi951biamkv.cloudfront.net/clips/videos/67a0ae13-fdfa-42f0-bb6b-0ddba0c66282/standard.mp4
2015-10-11 23:08:40.538146,jeremy,http://dszi951biamkv.cloudfront.net/clips/videos/b7ef3053-7710-4cc8-ab8b-0869e5567cb9/standard.mp4
2015-10-12 21:21:00.314768,jef,http://dszi951biamkv.cloudfront.net/clips/videos/4e5f85bb-8928-485b-aa71-2bed60e2fb45/standard.mp4
2015-10-13 19:09:12.673393,velazcod,http://dszi951biamkv.cloudfront.net/clips/videos/5e0bb510-8a41-480d-a261-8ddd766ccc77/standard.mp4
2015-10-13 20:30:46.130774,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/17226456-0be7-4fa6-a8ab-14e689a0f82b/standard.mp4
2015-10-13 20:31:40.441514,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/8ef46eef-236d-41a8-8aaf-ef15f1b82ffa/standard.mp4
2015-10-13 20:43:31.220461,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/76e0dad4-f487-4ba6-948d-4c20f162b327/standard.mp4
2015-10-13 20:49:01.295956,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/e44ce368-fb0b-4e88-95af-5bb816e1a59e/standard.mp4
2015-10-13 20:49:06.852474,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/39520b57-48f9-431b-94f2-6aba6385d9c3/standard.mp4
2015-10-13 20:49:21.590331,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/d1f26ab5-3962-46ac-8ce5-0ab937f88a19/standard.mp4
2015-10-13 20:49:30.966296,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/e25a190b-ae57-4524-8ad5-779060834413/standard.mp4
2015-10-13 20:49:44.275926,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/4ee33578-e84a-4730-834c-772591109e6f/standard.mp4
2015-10-13 20:50:19.396871,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/6484e3cf-0957-43f2-a5cb-83ac00d69851/standard.mp4
2015-10-13 20:50:39.724636,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/6b1ec30e-ae61-43f6-a9d7-1cd798c37021/standard.mp4
2015-10-13 20:50:52.806314,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/cd347d30-77ed-40b0-8837-0b0002152a83/standard.mp4
2015-10-13 20:51:00.843962,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/35f46476-e475-44cb-aba8-590a0a88b963/standard.mp4
2015-10-13 20:51:58.861055,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/e8462aac-7725-4272-ae34-309456df221f/standard.mp4
2015-10-13 21:45:38.680973,jeremy,http://dszi951biamkv.cloudfront.net/clips/videos/249a5f73-ef92-486b-b3ce-8c69844117f1/standard.mp4
2015-10-13 21:50:15.304246,jeremy,http://dszi951biamkv.cloudfront.net/clips/videos/a0d2402a-0c09-4d42-8242-e98b5e2c1829/standard.mp4
2015-10-13 22:09:13.886493,jeremy,http://dszi951biamkv.cloudfront.net/clips/videos/5e7bfb1b-3128-4f9e-98b6-8186e65b3c96/standard.mp4
2015-10-13 22:09:41.48675,jeremy,http://dszi951biamkv.cloudfront.net/clips/videos/f5f17d0d-2234-4455-aaae-5a0635d1bfe2/standard.mp4
2015-10-13 22:13:05.635198,jeremy,http://dszi951biamkv.cloudfront.net/clips/videos/73088c08-5a98-4746-a23d-f4269ec0e9ee/standard.mp4
2015-10-13 22:16:35.195425,jeremy,http://dszi951biamkv.cloudfront.net/clips/videos/e176dcc3-531a-460e-9f47-2e6b696ab570/standard.mp4
2015-10-13 22:18:01.77913,jef,http://dszi951biamkv.cloudfront.net/clips/videos/4b96f2fd-b794-4007-95ba-d021b6a7e3fa/standard.mp4
2015-10-13 22:29:38.78864,jeremy,http://dszi951biamkv.cloudfront.net/clips/videos/684aab98-7e7d-4451-8126-39cc1560ae91/standard.mp4
2015-10-13 22:53:44.31617,james,http://dszi951biamkv.cloudfront.net/clips/videos/5fbaa4f2-48ed-47a3-ae00-ea5d64744911/standard.mp4
2015-10-13 22:54:18.805975,james,http://dszi951biamkv.cloudfront.net/clips/videos/cf9484ab-c93e-461d-976c-02730a183d7e/standard.mp4
2015-10-13 23:01:12.78323,jeremy,http://dszi951biamkv.cloudfront.net/clips/videos/efac919b-8047-4701-96af-4b5baf755c8f/standard.mp4
2015-10-13 23:10:35.73004,james,http://dszi951biamkv.cloudfront.net/clips/videos/19de6c78-da4b-4934-a4ce-6210aaa7e017/standard.mp4
2015-10-13 23:38:01.966442,jef,http://dszi951biamkv.cloudfront.net/clips/videos/e54f2093-2ed7-44e0-94de-dfa7017594b1/standard.mp4
2015-10-13 23:38:41.418925,jef,http://dszi951biamkv.cloudfront.net/clips/videos/6d3dcff1-2a0a-40dc-84aa-f9513f454e91/standard.mp4
2015-10-14 02:45:13.307954,Kwatro11,http://dszi951biamkv.cloudfront.net/clips/videos/7f06ff6c-29e5-4dab-8df4-8a3d0fd49242/standard.mp4
2015-10-14 02:45:29.790148,Kwatro11,http://dszi951biamkv.cloudfront.net/clips/videos/58f53724-0843-4830-846a-9e610c09575b/standard.mp4
2015-10-14 03:15:31.844043,jef,http://dszi951biamkv.cloudfront.net/clips/videos/aef7513b-bb3e-419b-845f-50fbec9342dd/standard.mp4
2015-10-14 18:56:07.154466,jeremy,http://dszi951biamkv.cloudfront.net/clips/videos/df18a46a-dd3a-4a52-8653-576960dfce79/standard.mp4
2015-10-14 21:30:38.238613,jef,http://dszi951biamkv.cloudfront.net/clips/videos/7c0985a9-fe58-42f6-9b8a-4bf550073264/standard.mp4
2015-10-15 00:40:16.680882,anna,http://dszi951biamkv.cloudfront.net/clips/videos/1d79466f-e8e8-4936-92a2-f9300c519cdf/standard.mp4
2015-10-15 00:40:37.841459,anna,http://dszi951biamkv.cloudfront.net/clips/videos/2c838f4c-fc69-44bf-9641-03eb2a023458/standard.mp4
2015-10-15 02:44:25.871086,jeremy,http://dszi951biamkv.cloudfront.net/clips/videos/f8872248-c74c-4767-a4b0-c61187efbd83/standard.mp4
2015-10-15 03:10:58.140151,jef,http://dszi951biamkv.cloudfront.net/clips/videos/1df8df94-5a45-4517-9d3e-3b3c0be24c3d/standard.mp4
2015-10-15 03:18:28.783335,jef,http://dszi951biamkv.cloudfront.net/clips/videos/713d0254-7af7-4311-a17b-84f30810ac8e/standard.mp4
2015-10-15 04:26:48.206502,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/f8a6cd93-b70d-4317-ae45-de4b816e1a29/standard.mp4
2015-10-15 13:17:06.085768,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/84be00cb-7515-452f-aa2b-9345c6b81234/standard.mp4
2015-10-15 17:49:59.121304,anna,http://dszi951biamkv.cloudfront.net/clips/videos/d1438068-d8ce-4d1e-9639-e98240b5e1bc/standard.mp4
2015-10-15 22:38:45.162247,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/1823eb8c-39d4-4a7b-9fd2-5b3413888374/standard.mp4
2015-10-15 23:06:06.838234,jef,http://dszi951biamkv.cloudfront.net/clips/videos/d1f9bf0d-c5ed-4a62-9604-4e437f0d90ea/standard.mp4
2015-10-15 23:11:12.345973,jef,http://dszi951biamkv.cloudfront.net/clips/videos/17adad75-e340-4b78-ac1a-8248da2ada9b/standard.mp4
2015-10-15 23:21:18.693308,jef,http://dszi951biamkv.cloudfront.net/clips/videos/78e67191-079d-4f1b-8ea1-be0f134d9bbb/standard.mp4
2015-10-16 00:45:40.308267,anna,http://dszi951biamkv.cloudfront.net/clips/videos/991b31db-169f-4aa2-b901-5e98063bc1be/standard.mp4
2015-10-16 00:47:17.573562,anna,http://dszi951biamkv.cloudfront.net/clips/videos/a7f91ca6-d7a6-4fe8-99d3-bfa91b7e2091/standard.mp4
2015-10-16 01:45:15.459398,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/503459c3-04d0-4fca-81ad-ff114af5aae4/standard.mp4
2015-10-16 01:45:48.299529,johnfullard,http://dszi951biamkv.cloudfront.net/clips/videos/8035908c-3e01-4eb0-a092-50f32cb0fdfd/standard.mp4
2015-10-16 06:07:33.340261,jef,http://dszi951biamkv.cloudfront.net/clips/videos/776d825e-80e9-4c13-b584-e84a889cc26d/standard.mp4
2015-10-16 22:03:40.702219,jef,http://dszi951biamkv.cloudfront.net/clips/videos/dc0321e5-abfd-4e8b-a464-e533ab2e3506/standard.mp4
2015-10-16 23:36:32.900585,jef,http://dszi951biamkv.cloudfront.net/clips/videos/d6cae44f-83d2-4dc7-9ba2-b6f08ab5d4ab/standard.mp4
2015-10-16 23:46:54.978668,jef,http://dszi951biamkv.cloudfront.net/clips/videos/ba1e18d6-4364-439c-9727-aaa316b17c23/standard.mp4
2015-10-17 01:33:04.280907,anna,http://dszi951biamkv.cloudfront.net/clips/videos/46ff4edd-8e53-4701-8eee-1d596932edf5/standard.mp4
2015-10-17 01:33:25.508738,anna,http://dszi951biamkv.cloudfront.net/clips/videos/1e81f03e-4a0d-4a35-a506-5709931a268f/standard.mp4
2015-10-17 01:33:50.043225,james,http://dszi951biamkv.cloudfront.net/clips/videos/266f0704-d188-4b9e-b727-91ac715be34f/standard.mp4
2015-10-17 01:33:51.56042,anna,http://dszi951biamkv.cloudfront.net/clips/videos/6a096f87-094e-4eb8-b315-d2cb2e964eb2/standard.mp4
2015-10-17 01:34:57.543169,anna,http://dszi951biamkv.cloudfront.net/clips/videos/4748d45b-de6d-4978-a981-9d689841ec05/standard.mp4
2015-10-17 01:41:17.203317,james,http://dszi951biamkv.cloudfront.net/clips/videos/6ec5ee75-eed1-4bd9-ba00-e6bed0a60e2b/standard.mp4
2015-10-17 01:41:24.516263,james,http://dszi951biamkv.cloudfront.net/clips/videos/184da87a-faa1-4776-9e2a-e99579230a79/standard.mp4
2015-10-17 01:41:35.113317,james,http://dszi951biamkv.cloudfront.net/clips/videos/dd616289-e4f2-4cee-804d-bc2d664fc296/standard.mp4
2015-10-17 01:42:26.955097,elizabeth kudo,http://dszi951biamkv.cloudfront.net/clips/videos/c91a7cc5-296e-4beb-bd12-c31a96ca4995/standard.mp4
2015-10-17 01:43:47.326258,james,http://dszi951biamkv.cloudfront.net/clips/videos/36a14e0f-3f03-400f-9767-0f5671a4fbb6/standard.mp4
2015-10-17 01:44:02.932165,james,http://dszi951biamkv.cloudfront.net/clips/videos/aff6174d-e87b-4217-acb9-6bfa193fd7d6/standard.mp4
2015-10-17 01:46:23.33659,james,http://dszi951biamkv.cloudfront.net/clips/videos/e3e9869e-30bf-4344-8f80-3b874ba32098/standard.mp4
2015-10-17 01:50:53.142927,james,http://dszi951biamkv.cloudfront.net/clips/videos/37abad8c-15f2-47fc-abac-9ef6429f8c68/standard.mp4
2015-10-17 01:53:52.186945,velazcod,http://dszi951biamkv.cloudfront.net/clips/videos/58a8b40a-7745-4476-9298-687435803783/standard.mp4
2015-10-17 01:54:15.100453,velazcod,http://dszi951biamkv.cloudfront.net/clips/videos/fc7890ff-9bfd-449c-bbf3-440fb64ea77f/standard.mp4
2015-10-17 01:55:54.894132,elizabeth kudo,http://dszi951biamkv.cloudfront.net/clips/videos/9a373dac-f7be-49f4-8198-670cf30bed13/standard.mp4
2015-10-17 01:57:05.903098,jef,http://dszi951biamkv.cloudfront.net/clips/videos/6b359714-6421-4cf7-bcc4-15fb902c8af3/standard.mp4
2015-10-17 02:06:26.210925,velazcod,http://dszi951biamkv.cloudfront.net/clips/videos/2ced6db2-7af1-4396-a309-31113227513e/standard.mp4
2015-10-17 02:22:41.958964,jef,http://dszi951biamkv.cloudfront.net/clips/videos/8b509b82-83da-45df-87f3-e8024f61bcbc/standard.mp4
2015-10-17 02:45:42.576816,rachel,http://dszi951biamkv.cloudfront.net/clips/videos/cacb185b-fe16-4e48-82b4-52be70e38e99/standard.mp4
2015-10-17 03:36:09.602128,elizabeth kudo,http://dszi951biamkv.cloudfront.net/clips/videos/cb6f18ef-9edf-4698-835c-fa43ce30b977/standard.mp4
